Elapsed Time (s),m=15,m=16,m=17,m=18,m=20,m=22,m=28,m=32,m=40,m=44
17:55:55.29,2.97e-10,1.01e-12,4.85e-14,5.99e-14,9.58e-11,3.75e-13,7.18e-14,1.04e-13,2.38e-13,4.5e-14
17:56:02.79,2.97e-10,1.04e-12,6.05e-14,3.75e-14,9.57e-11,3.75e-13,5.9e-14,1.01e-13,2.23e-13,4.56e-14
17:56:10.29,2.98e-10,1.05e-12,5.73e-14,6.09e-14,9.58e-11,4.17e-13,7.11e-14,8.33e-14,2.39e-13,3.28e-14
17:56:17.79,2.97e-10,9.85e-13,6.49e-14,5.21e-14,9.58e-11,4.08e-13,8.2e-14,1.04e-13,2.65e-13,4.61e-14
17:56:25.29,2.97e-10,1e-12,5.92e-14,5.21e-14,9.58e-11,3.9e-13,5.76e-14,9.03e-14,2.26e-13,3.63e-14
17:56:32.79,2.98e-10,1e-12,5.92e-14,4.28e-14,9.58e-11,4.16e-13,6.62e-14,1.01e-13,2.66e-13,4.96e-14
17:56:40.29,2.98e-10,1e-12,6.15e-14,5.72e-14,9.58e-11,3.78e-13,5.82e-14,9.34e-14,2.64e-13,4.1e-14
17:56:47.79,2.98e-10,1.04e-12,4.56e-14,6.03e-14,9.58e-11,4.43e-13,7.04e-14,1.08e-13,2.54e-13,5.22e-14
17:56:55.29,2.97e-10,1.02e-12,5.29e-14,6.49e-14,9.58e-11,4.34e-13,7.38e-14,1.1e-13,2.4e-13,3.45e-14
17:57:02.79,2.98e-10,1.06e-12,4.34e-14,6.29e-14,9.58e-11,3.91e-13,7.05e-14,8.6e-14,2.45e-13,5.27e-14
17:57:10.31,2.98e-10,1.01e-12,6.04e-14,5.49e-14,9.58e-11,4.01e-13,6.35e-14,1.31e-13,2.29e-13,4.13e-14
17:57:17.81,2.96e-10,1.02e-12,5.09e-14,4.19e-14,9.58e-11,4.08e-13,6.41e-14,8.41e-14,2.47e-13,3.29e-14
17:57:25.31,2.98e-10,1.05e-12,4.8e-14,6.97e-14,9.58e-11,4.24e-13,4.11e-14,9.69e-14,2.22e-13,2.55e-14
17:57:32.81,2.98e-10,9.87e-13,7.5e-14,4.9e-14,9.58e-11,3.92e-13,5.61e-14,8.12e-14,2.34e-13,5.17e-14
17:57:40.31,2.96e-10,1e-12,6.33e-14,3.6e-14,9.58e-11,4.01e-13,4.13e-14,1.03e-13,2.47e-13,5.17e-14
17:57:47.81,2.97e-10,1.02e-12,4.61e-14,5.28e-14,9.58e-11,3.83e-13,6.65e-14,1.14e-13,2.47e-13,4.66e-14
17:57:55.32,2.98e-10,1.01e-12,4.66e-14,5.66e-14,9.58e-11,4.03e-13,5.17e-14,1.14e-13,2.68e-13,4.27e-14
17:58:02.84,2.96e-10,1.04e-12,4.97e-14,4.55e-14,9.58e-11,3.94e-13,3.8e-14,9.22e-14,2.25e-13,3.23e-14
17:58:10.35,2.97e-10,1e-12,6.55e-14,4.68e-14,9.58e-11,3.78e-13,3.8e-14,8.81e-14,2.65e-13,4.06e-14
17:58:17.87,2.98e-10,9.91e-13,5.01e-14,6.41e-14,9.58e-11,3.78e-13,7.55e-14,8.9e-14,2.39e-13,3.45e-14
17:58:25.37,2.96e-10,1.02e-12,4.84e-14,5.48e-14,9.58e-11,4.61e-13,3.87e-14,8.75e-14,2.35e-13,3.51e-14
17:58:32.87,2.97e-10,9.94e-13,6.13e-14,5.48e-14,9.58e-11,4.08e-13,5.03e-14,1.1e-13,2.32e-13,4.8e-14
17:58:40.39,2.98e-10,1e-12,6.13e-14,5.37e-14,9.58e-11,3.95e-13,6.47e-14,1.02e-13,2.52e-13,4.26e-14
17:58:47.89,2.97e-10,1e-12,6.24e-14,4.67e-14,9.58e-11,3.86e-13,5.89e-14,7.86e-14,2.48e-13,3.39e-14
17:58:55.39,2.97e-10,1.04e-12,5.8e-14,5.31e-14,9.58e-11,4.19e-13,6.66e-14,1.2e-13,2.27e-13,4.09e-14
17:59:02.89,2.96e-10,1.08e-12,6.81e-14,5.29e-14,9.58e-11,4.21e-13,6.61e-14,9.1e-14,2.61e-13,3.32e-14
17:59:10.39,2.98e-10,1.14e-12,5.22e-14,4.5e-14,9.57e-11,4.26e-13,6.15e-14,8.97e-14,2.68e-13,3.8e-14
17:59:17.89,2.97e-10,1.17e-12,4.37e-14,4.99e-14,9.58e-11,4.05e-13,4.71e-14,9.71e-14,2.32e-13,3.08e-14
17:59:25.40,2.97e-10,1.19e-12,5.64e-14,4.85e-14,9.58e-11,4.34e-13,6.63e-14,1.27e-13,2.39e-13,3.53e-14
17:59:32.92,2.98e-10,1.14e-12,6.39e-14,4.45e-14,9.58e-11,4.05e-13,6.1e-14,9.72e-14,2.47e-13,4.18e-14
17:59:40.42,2.98e-10,1.18e-12,5.82e-14,5.75e-14,9.58e-11,3.96e-13,5.16e-14,7.42e-14,2.56e-13,3.89e-14
17:59:47.92,2.97e-10,1.18e-12,4.54e-14,4.08e-14,9.58e-11,4.12e-13,4.82e-14,1.1e-13,2.6e-13,3.89e-14
17:59:55.42,2.98e-10,1.17e-12,4.39e-14,4.27e-14,9.58e-11,4.19e-13,6.19e-14,1.04e-13,2.6e-13,3.42e-14
18:00:02.92,2.98e-10,1.19e-12,6.13e-14,6.61e-14,9.57e-11,4.24e-13,5.03e-14,1.33e-13,2.76e-13,3.43e-14
18:00:10.42,2.96e-10,1.17e-12,5.9e-14,5.06e-14,9.58e-11,3.9e-13,6.92e-14,1.33e-13,2.89e-13,5.44e-14
18:00:17.92,2.97e-10,1.19e-12,5.44e-14,4.32e-14,9.58e-11,4.13e-13,6.92e-14,1.26e-13,3.36e-13,3.98e-14
18:00:25.42,2.98e-10,1.2e-12,5.27e-14,5.5e-14,9.57e-11,4.13e-13,8.82e-14,1.08e-13,2.9e-13,4.92e-14
18:00:32.92,2.96e-10,1.19e-12,5.71e-14,5.17e-14,9.57e-11,4.23e-13,5.53e-14,1.22e-13,3.11e-13,5.45e-14
18:00:40.42,2.97e-10,1.16e-12,5.18e-14,5.17e-14,9.58e-11,4.18e-13,4.28e-14,1.2e-13,3.03e-13,2.9e-14
18:00:47.92,2.98e-10,1.18e-12,5.18e-14,5.07e-14,9.58e-11,4.04e-13,7.41e-14,1.14e-13,3.34e-13,4.08e-14
18:00:55.42,2.96e-10,1.18e-12,5.98e-14,5.87e-14,9.58e-11,4.07e-13,5.54e-14,9.75e-14,3.22e-13,3.87e-14
18:01:02.92,2.96e-10,1.17e-12,5.94e-14,4.27e-14,9.58e-11,3.93e-13,6.43e-14,1.26e-13,3.08e-13,3.5e-14
18:01:10.42,2.97e-10,1.18e-12,5.16e-14,4.47e-14,9.58e-11,4.05e-13,8.41e-14,1.3e-13,3.32e-13,4.83e-14
18:01:17.92,2.98e-10,1.17e-12,4.9e-14,4.43e-14,9.58e-11,4.13e-13,6.01e-14,1.27e-13,3.44e-13,4.57e-14
18:01:25.42,2.97e-10,1.17e-12,5.88e-14,5.39e-14,9.58e-11,4.11e-13,6.36e-14,1.32e-13,3.09e-13,4.09e-14
18:01:32.92,2.97e-10,1.2e-12,5.03e-14,6.22e-14,9.58e-11,4.13e-13,4.97e-14,1.13e-13,3.04e-13,4.19e-14
18:01:40.42,2.98e-10,1.19e-12,4.82e-14,4.17e-14,9.58e-11,4.18e-13,6.21e-14,1.28e-13,3.15e-13,3.34e-14
18:01:47.92,2.97e-10,1.19e-12,5.46e-14,4.44e-14,9.58e-11,3.92e-13,7.61e-14,1.11e-13,3.66e-13,4.14e-14
18:01:55.42,2.98e-10,1.22e-12,5.99e-14,5.34e-14,9.58e-11,4.25e-13,5.9e-14,8.41e-14,3.16e-13,4.14e-14
18:02:02.92,2.99e-10,1.21e-12,5.32e-14,6.17e-14,9.58e-11,3.96e-13,6.66e-14,1.21e-13,3.16e-13,5.36e-14
18:02:10.42,2.98e-10,1.19e-12,6.71e-14,4.29e-14,9.58e-11,3.8e-13,4.32e-14,1.22e-13,3.11e-13,4.07e-14
18:02:17.92,2.97e-10,1.22e-12,5.08e-14,5.01e-14,9.58e-11,4e-13,7.52e-14,1.22e-13,3.28e-13,2.35e-14
18:02:25.42,2.98e-10,1.25e-12,4.71e-14,3.55e-14,9.58e-11,4.08e-13,7.52e-14,1.18e-13,3.3e-13,4.95e-14
18:02:32.92,2.98e-10,1.21e-12,5.63e-14,5.97e-14,9.58e-11,4.08e-13,5.76e-14,1.1e-13,3.06e-13,4.36e-14
18:02:40.42,2.98e-10,1.26e-12,5.33e-14,5.25e-14,9.58e-11,4.02e-13,6.5e-14,1.17e-13,3.56e-13,6.23e-14
18:02:47.93,2.99e-10,1.26e-12,6.18e-14,5.25e-14,9.58e-11,3.9e-13,6.21e-14,1.06e-13,3.08e-13,3.39e-14
18:02:55.45,2.99e-10,1.23e-12,6.18e-14,4.74e-14,9.58e-11,3.85e-13,6.43e-14,1.43e-13,3.2e-13,5.08e-14
18:03:02.95,2.97e-10,1.23e-12,5.51e-14,3.64e-14,9.57e-11,4.03e-13,6.02e-14,1.26e-13,3.15e-13,5.36e-14
18:03:10.46,2.98e-10,1.27e-12,4.19e-14,4.2e-14,9.59e-11,4.28e-13,4.71e-14,1.3e-13,3.16e-13,4.69e-14
18:03:17.96,2.98e-10,1.27e-12,5.47e-14,4.25e-14,9.58e-11,3.73e-13,8.98e-14,1.33e-13,3.09e-13,3.77e-14
18:03:25.46,2.98e-10,1.26e-12,5.33e-14,6.41e-14,9.58e-11,4.11e-13,7.13e-14,1.08e-13,3.09e-13,3.59e-14
18:03:32.96,2.96e-10,1.22e-12,5.19e-14,5.25e-14,9.58e-11,4.1e-13,7.82e-14,1.22e-13,3.38e-13,4.55e-14
18:03:40.46,2.98e-10,1.25e-12,5.04e-14,5.32e-14,9.58e-11,4.09e-13,7.14e-14,1.07e-13,3.38e-13,3.55e-14
18:03:47.98,2.98e-10,1.24e-12,6.32e-14,4.36e-14,9.57e-11,4.41e-13,9.65e-14,1.13e-13,2.97e-13,3.6e-14
18:03:55.48,2.97e-10,1.26e-12,6.6e-14,5.91e-14,9.58e-11,4.04e-13,4.63e-14,1.11e-13,3.19e-13,3.93e-14
18:04:02.98,2.98e-10,1.26e-12,5.39e-14,5.1e-14,9.58e-11,4.04e-13,6.87e-14,1.25e-13,2.99e-13,3.93e-14
18:04:10.48,2.98e-10,1.3e-12,4.62e-14,5.35e-14,9.58e-11,4.28e-13,7.78e-14,1.38e-13,2.96e-13,4.08e-14
18:04:18.00,2.96e-10,1.24e-12,7.48e-14,4.47e-14,9.58e-11,4.38e-13,5.61e-14,1.29e-13,2.96e-13,3.53e-14
18:04:25.51,2.97e-10,1.27e-12,6.44e-14,4.4e-14,9.58e-11,3.98e-13,7.29e-14,1.29e-13,3.22e-13,4.21e-14
18:04:33.01,2.98e-10,1.26e-12,6.96e-14,5.69e-14,9.56e-11,4.24e-13,7.29e-14,1.04e-13,2.99e-13,4e-14
18:04:40.51,2.97e-10,1.29e-12,5.82e-14,4.95e-14,9.57e-11,4.24e-13,5.99e-14,1.08e-13,2.99e-13,3.97e-14
18:04:48.01,2.98e-10,1.24e-12,4.47e-14,5.14e-14,9.57e-11,4.15e-13,6.66e-14,9.64e-14,3.36e-13,3.27e-14
18:04:55.51,2.99e-10,1.27e-12,6.01e-14,5.14e-14,9.58e-11,4.15e-13,6.09e-14,1.08e-13,3.22e-13,4.06e-14
18:05:03.01,2.97e-10,1.24e-12,6.01e-14,4.39e-14,9.58e-11,3.95e-13,6.67e-14,1.09e-13,3.28e-13,3.68e-14
18:05:10.51,2.98e-10,1.29e-12,8.08e-14,4.71e-14,9.58e-11,4.17e-13,6.3e-14,1.14e-13,3.03e-13,3.24e-14
18:05:18.01,2.99e-10,1.29e-12,5.24e-14,4.65e-14,9.58e-11,3.95e-13,5.08e-14,1.21e-13,3e-13,3.29e-14
18:05:25.51,2.99e-10,1.28e-12,5.45e-14,5.84e-14,9.56e-11,4.21e-13,6.91e-14,1.15e-13,3.17e-13,4.48e-14
18:05:33.01,2.98e-10,1.27e-12,5.8e-14,5.05e-14,9.58e-11,4.3e-13,7.97e-14,1.15e-13,3.03e-13,3.4e-14
18:05:40.51,2.98e-10,1.3e-12,5.28e-14,5.69e-14,9.58e-11,3.97e-13,6.88e-14,1.09e-13,2.98e-13,4.29e-14
18:05:48.01,2.99e-10,1.32e-12,5.68e-14,4.26e-14,9.57e-11,4.16e-13,5.53e-14,1.42e-13,2.93e-13,2.76e-14
18:05:55.51,2.98e-10,1.31e-12,7.33e-14,5.05e-14,9.58e-11,4.23e-13,6.83e-14,1.12e-13,3.08e-13,3.36e-14
18:06:03.03,2.98e-10,1.26e-12,4.8e-14,5.49e-14,9.58e-11,4.03e-13,5.08e-14,1.29e-13,2.86e-13,5.03e-14
18:06:10.53,2.98e-10,1.28e-12,6.05e-14,5.13e-14,9.58e-11,4.41e-13,6.14e-14,1.19e-13,3.25e-13,3.6e-14
18:06:18.04,2.98e-10,1.27e-12,4.4e-14,6.18e-14,9.57e-11,4.28e-13,6.13e-14,1.15e-13,3.3e-13,3.6e-14
18:06:25.54,2.97e-10,1.29e-12,4.74e-14,5.18e-14,9.58e-11,3.59e-13,7.61e-14,1.02e-13,3.3e-13,3.35e-14
18:06:33.04,2.98e-10,1.3e-12,5.34e-14,5.71e-14,9.57e-11,4.23e-13,4.77e-14,1.02e-13,3.06e-13,3.92e-14
18:06:40.54,2.98e-10,1.27e-12,4.92e-14,6.09e-14,9.57e-11,4.19e-13,4.77e-14,1.45e-13,3.12e-13,4.87e-14
18:06:48.04,2.97e-10,1.29e-12,6.43e-14,3.86e-14,9.58e-11,4.19e-13,7.1e-14,1.05e-13,3.27e-13,3.8e-14
18:06:55.54,2.98e-10,1.28e-12,6.09e-14,6.63e-14,9.58e-11,4.5e-13,6.3e-14,1.4e-13,3.2e-13,3.75e-14
18:07:03.04,2.98e-10,1.29e-12,4.73e-14,6.63e-14,9.57e-11,3.93e-13,5.81e-14,1.16e-13,2.97e-13,3.82e-14
18:07:10.54,2.96e-10,1.3e-12,4.73e-14,4.72e-14,9.57e-11,4.42e-13,3.81e-14,1.21e-13,3.4e-13,4.7e-14
18:07:18.04,2.98e-10,1.33e-12,6.33e-14,6.5e-14,9.57e-11,4.04e-13,8.26e-14,9.22e-14,3.06e-13,3.86e-14
18:07:25.54,2.98e-10,1.33e-12,6.41e-14,6.76e-14,9.57e-11,4.26e-13,6.09e-14,1.09e-13,2.94e-13,4.37e-14
18:07:33.04,2.98e-10,1.3e-12,5.68e-14,4.13e-14,9.57e-11,4.02e-13,5.92e-14,1.04e-13,2.92e-13,2.72e-14
18:07:40.54,2.97e-10,1.3e-12,4.8e-14,4.9e-14,9.58e-11,3.86e-13,4.88e-14,1.08e-13,3.18e-13,4.92e-14
18:07:48.04,2.98e-10,1.29e-12,6.07e-14,4.38e-14,9.58e-11,4.08e-13,5.29e-14,1.16e-13,3.27e-13,4.1e-14
18:07:55.56,2.99e-10,1.31e-12,6.91e-14,4.64e-14,9.57e-11,4.18e-13,7.06e-14,1.17e-13,2.79e-13,3.45e-14
18:08:03.07,2.97e-10,1.27e-12,6.09e-14,4.66e-14,9.58e-11,4.17e-13,7.35e-14,1.13e-13,3.2e-13,3.33e-14
18:08:10.57,2.98e-10,1.3e-12,4.84e-14,5.37e-14,9.58e-11,4.13e-13,6.14e-14,1.38e-13,2.88e-13,4.37e-14
18:08:18.09,2.99e-10,1.29e-12,5.46e-14,5.68e-14,9.57e-11,4.29e-13,7.41e-14,1.14e-13,2.97e-13,4.13e-14
18:08:25.59,2.98e-10,1.3e-12,6.43e-14,5.63e-14,9.58e-11,4.27e-13,5.76e-14,1.15e-13,2.97e-13,4.13e-14
18:08:33.09,2.98e-10,1.28e-12,5.62e-14,4.9e-14,9.58e-11,3.85e-13,5.59e-14,9.95e-14,2.97e-13,3.71e-14
18:08:40.59,2.99e-10,1.28e-12,4.69e-14,4.8e-14,9.58e-11,4.21e-13,7.18e-14,9.95e-14,2.78e-13,3.5e-14
18:08:48.09,2.99e-10,1.28e-12,6.67e-14,5.08e-14,9.58e-11,4e-13,7.18e-14,1.13e-13,3.03e-13,4.04e-14
18:08:55.59,2.98e-10,1.26e-12,5.52e-14,6.27e-14,9.58e-11,4e-13,6.07e-14,1.49e-13,2.64e-13,4.17e-14
18:09:03.09,2.99e-10,1.18e-12,5.5e-14,3.82e-14,9.58e-11,4.36e-13,7.29e-14,9.84e-14,3.01e-13,4.98e-14
18:09:10.59,2.98e-10,1.07e-12,5.78e-14,3.82e-14,9.58e-11,3.98e-13,8.03e-14,1.17e-13,3.21e-13,4.23e-14
18:09:18.09,2.98e-10,1.07e-12,5.24e-14,5.71e-14,9.57e-11,4.08e-13,6.3e-14,1.12e-13,2.76e-13,3.82e-14
18:09:25.59,2.99e-10,1.04e-12,5.24e-14,4.44e-14,9.58e-11,4.3e-13,7.89e-14,1.14e-13,2.97e-13,5.66e-14
18:09:33.09,2.99e-10,1.04e-12,5.03e-14,5.34e-14,9.58e-11,3.99e-13,5.18e-14,1.2e-13,2.88e-13,4.93e-14
18:09:40.60,2.99e-10,1.06e-12,6.4e-14,5.98e-14,9.57e-11,4.06e-13,6.3e-14,1.07e-13,3.06e-13,4.34e-14
18:09:48.10,2.97e-10,1.07e-12,5.18e-14,9.87e-14,9.58e-11,3.79e-13,5.02e-14,1.18e-13,2.76e-13,4.92e-14
18:09:55.60,2.98e-10,1.06e-12,5.59e-14,4.89e-14,9.58e-11,3.81e-13,5.16e-14,9.6e-14,2.71e-13,2.87e-14
18:10:03.12,2.98e-10,1.07e-12,5.01e-14,3.67e-14,9.57e-11,4.37e-13,5e-14,9.93e-14,2.83e-13,4.24e-14
18:10:10.64,2.97e-10,1.03e-12,4.96e-14,5.01e-14,9.58e-11,3.96e-13,8.44e-14,1.05e-13,2.52e-13,3.05e-14
18:10:18.14,2.98e-10,1.06e-12,5.11e-14,4.64e-14,9.58e-11,4.24e-13,6.25e-14,1.15e-13,2.5e-13,3.59e-14
18:10:25.64,2.98e-10,1.02e-12,4.54e-14,4.92e-14,9.57e-11,4.1e-13,6.51e-14,1.1e-13,2.83e-13,5.88e-14
18:10:33.14,2.97e-10,1.02e-12,5.66e-14,5.08e-14,9.58e-11,4.22e-13,6.96e-14,1.14e-13,2.75e-13,5.88e-14
18:10:40.64,2.97e-10,1.06e-12,5.3e-14,4.55e-14,9.58e-11,3.99e-13,8.66e-14,1.04e-13,2.75e-13,4.02e-14
18:10:48.14,2.98e-10,1.04e-12,7.12e-14,5.24e-14,9.58e-11,3.94e-13,5.29e-14,1.04e-13,2.62e-13,4.25e-14
18:10:55.64,2.97e-10,1.07e-12,4.22e-14,4.71e-14,9.58e-11,4.33e-13,5.29e-14,1.11e-13,2.61e-13,3.6e-14
18:11:03.14,2.97e-10,1.03e-12,5.51e-14,5.91e-14,9.58e-11,4.33e-13,7.9e-14,1.17e-13,2.67e-13,3.87e-14
18:11:10.64,2.98e-10,1.05e-12,6.54e-14,4.25e-14,9.58e-11,3.93e-13,5.18e-14,1.14e-13,2.52e-13,3.63e-14
18:11:18.14,2.97e-10,1.04e-12,5.39e-14,5.34e-14,9.58e-11,3.7e-13,5.1e-14,1.32e-13,2.46e-13,4.46e-14
18:11:25.64,2.98e-10,1.06e-12,5.5e-14,5.34e-14,9.58e-11,4.38e-13,7.51e-14,9.3e-14,2.5e-13,4.08e-14
18:11:33.14,2.98e-10,1.05e-12,5.5e-14,6.76e-14,9.58e-11,4.16e-13,7.74e-14,9.37e-14,2.62e-13,4.01e-14
18:11:40.64,2.98e-10,1.05e-12,4.61e-14,5.71e-14,9.57e-11,3.98e-13,5.68e-14,8.55e-14,2.44e-13,3.66e-14
18:11:48.14,2.98e-10,1.07e-12,4.67e-14,4.87e-14,9.58e-11,4.36e-13,5.96e-14,1.07e-13,2.86e-13,3.67e-14
18:11:55.64,2.98e-10,1.06e-12,5.88e-14,3.56e-14,9.58e-11,4.1e-13,7.02e-14,8.62e-14,2.49e-13,3.59e-14
18:12:03.14,2.98e-10,1.02e-12,6.13e-14,6.48e-14,9.58e-11,4.11e-13,5.95e-14,1.12e-13,2.7e-13,3.24e-14
18:12:10.64,2.98e-10,1.01e-12,5.52e-14,4.76e-14,9.58e-11,4.29e-13,6.04e-14,7.45e-14,2.41e-13,3.15e-14
18:12:18.14,2.98e-10,1.02e-12,5.44e-14,5.1e-14,9.58e-11,4.09e-13,5.79e-14,8.61e-14,2.72e-13,4.13e-14
18:12:25.64,2.99e-10,1.06e-12,6.97e-14,5.29e-14,9.58e-11,3.9e-13,7.9e-14,1.07e-13,2.38e-13,4.5e-14
18:12:33.14,2.98e-10,1.03e-12,4.97e-14,6.58e-14,9.58e-11,4.2e-13,7.91e-14,1.22e-13,2.44e-13,4.01e-14
18:12:40.65,2.97e-10,1.04e-12,4.45e-14,6.93e-14,9.58e-11,4.01e-13,5.59e-14,1.31e-13,2.32e-13,4.01e-14
18:12:48.15,2.99e-10,1.03e-12,5.36e-14,5.04e-14,9.58e-11,4.2e-13,5.57e-14,7.42e-14,2.32e-13,3.93e-14
18:12:55.65,2.99e-10,1.03e-12,4.97e-14,5.08e-14,9.58e-11,4.24e-13,8.95e-14,7.42e-14,2.48e-13,3.69e-14
18:13:03.15,2.97e-10,1.03e-12,6.36e-14,4.66e-14,9.58e-11,3.98e-13,8.95e-14,1.02e-13,2.64e-13,4.11e-14
18:13:10.67,2.99e-10,1.03e-12,5.8e-14,4.88e-14,9.58e-11,3.98e-13,6.37e-14,9.9e-14,2.52e-13,4.32e-14
18:13:18.17,2.99e-10,1.03e-12,4.74e-14,6.23e-14,9.58e-11,4.12e-13,5.82e-14,1.16e-13,2.72e-13,3.24e-14
18:13:25.67,2.97e-10,1.05e-12,6.61e-14,4.82e-14,9.58e-11,4.15e-13,5.45e-14,1.16e-13,2.19e-13,5.28e-14
18:13:33.17,2.98e-10,1.05e-12,5e-14,4.82e-14,9.58e-11,4.45e-13,5.83e-14,1.05e-13,2.2e-13,3.11e-14
18:13:40.67,2.99e-10,1.01e-12,5e-14,4.62e-14,9.58e-11,3.93e-13,4.65e-14,1.02e-13,2.42e-13,5e-14
18:13:48.17,2.97e-10,1.01e-12,4.94e-14,5.45e-14,9.58e-11,4.34e-13,6.1e-14,1.01e-13,2.28e-13,3.44e-14
18:13:55.67,2.97e-10,1.02e-12,4.91e-14,4.49e-14,9.58e-11,4.03e-13,5.59e-14,1.1e-13,2.2e-13,4.37e-14
18:14:03.17,2.97e-10,1.03e-12,6.34e-14,4.55e-14,9.58e-11,4.41e-13,7.22e-14,9.64e-14,2.67e-13,3.71e-14
18:14:10.67,2.98e-10,1.02e-12,5.42e-14,4.64e-14,9.58e-11,3.87e-13,5.9e-14,9.39e-14,2.53e-13,5.25e-14
18:14:18.17,2.97e-10,1.01e-12,5.22e-14,4.95e-14,9.58e-11,4.36e-13,5.99e-14,1.14e-13,2.5e-13,4.15e-14
18:14:25.67,2.98e-10,1.06e-12,5.03e-14,4.38e-14,9.58e-11,4.37e-13,7.42e-14,8.37e-14,2.34e-13,3.97e-14
18:14:33.17,2.98e-10,1.06e-12,5.89e-14,4.18e-14,9.58e-11,4.27e-13,6.61e-14,1.11e-13,2.47e-13,5.28e-14
18:14:40.67,2.98e-10,1.01e-12,6.7e-14,4.03e-14,9.58e-11,3.79e-13,5.61e-14,1.06e-13,2.38e-13,3.86e-14
18:14:48.17,2.98e-10,1.02e-12,5.66e-14,5.8e-14,9.58e-11,4.12e-13,5.33e-14,1.21e-13,2.44e-13,3.86e-14
18:14:55.67,2.99e-10,1.01e-12,4.51e-14,4.29e-14,9.57e-11,3.86e-13,7.62e-14,1.07e-13,2.44e-13,3.36e-14
18:15:03.17,2.98e-10,1.03e-12,5.69e-14,5.08e-14,9.58e-11,3.98e-13,6.45e-14,1.07e-13,2.76e-13,3.78e-14
18:15:10.67,2.97e-10,1.01e-12,4.82e-14,3.82e-14,9.58e-11,4.13e-13,6.45e-14,1.02e-13,2.28e-13,4.96e-14
18:15:18.18,2.98e-10,9.92e-13,4.13e-14,4.34e-14,9.58e-11,4.13e-13,6.75e-14,1.17e-13,2.79e-13,3.54e-14
18:15:25.68,2.98e-10,1.05e-12,6.71e-14,4.05e-14,9.57e-11,3.98e-13,5.72e-14,9.02e-14,2.79e-13,3.97e-14
18:15:33.20,2.97e-10,1.03e-12,4.27e-14,4.87e-14,9.57e-11,3.93e-13,6.36e-14,9.75e-14,2.58e-13,3.95e-14
18:15:40.70,2.98e-10,1.09e-12,6.09e-14,4.87e-14,9.58e-11,4.14e-13,7.18e-14,1.06e-13,2.38e-13,3.34e-14
18:15:48.20,2.98e-10,1.03e-12,6.09e-14,4.85e-14,9.58e-11,4.26e-13,6.35e-14,1.06e-13,2.34e-13,3.07e-14
18:15:55.71,2.97e-10,1.03e-12,6.38e-14,5.74e-14,9.58e-11,4.21e-13,7.39e-14,1.24e-13,2.55e-13,3.37e-14
18:16:03.21,2.97e-10,1.01e-12,4.82e-14,6.24e-14,9.58e-11,4.11e-13,5.55e-14,9.1e-14,2.44e-13,4.99e-14
18:16:10.71,2.98e-10,1.03e-12,5.18e-14,4.18e-14,9.58e-11,4.11e-13,6.13e-14,8.64e-14,2.42e-13,3.84e-14
18:16:18.21,2.99e-10,1.01e-12,6.91e-14,6.28e-14,9.58e-11,4.05e-13,7.66e-14,8.43e-14,2.37e-13,3.86e-14
18:16:25.71,2.97e-10,1.03e-12,5.73e-14,5.34e-14,9.58e-11,3.87e-13,6.56e-14,8.08e-14,2.67e-13,3.46e-14
18:16:33.21,2.98e-10,1.01e-12,4.73e-14,4.13e-14,9.58e-11,4.02e-13,4.08e-14,9.46e-14,2.66e-13,3.57e-14
18:16:40.71,2.99e-10,1.03e-12,6e-14,4.83e-14,9.57e-11,3.99e-13,4.87e-14,1.02e-13,2.46e-13,3.89e-14
18:16:48.21,2.97e-10,1.06e-12,5.98e-14,6.14e-14,9.58e-11,4.46e-13,7.72e-14,1.19e-13,2.36e-13,3.93e-14
18:16:55.71,2.98e-10,1.02e-12,4.72e-14,4.72e-14,9.58e-11,4.06e-13,7.21e-14,8.57e-14,2.45e-13,3.93e-14
18:17:03.21,2.99e-10,1.01e-12,6.85e-14,5.59e-14,9.58e-11,4e-13,6.18e-14,9.27e-14,2.45e-13,4.66e-14
18:17:10.71,2.97e-10,1.03e-12,5.33e-14,5.97e-14,9.58e-11,4.02e-13,6.15e-14,9.27e-14,2.46e-13,3.49e-14
18:17:18.21,2.98e-10,1.02e-12,5.14e-14,5.69e-14,9.58e-11,4.38e-13,6.15e-14,9.43e-14,2.22e-13,4.59e-14
18:17:25.71,2.98e-10,1.03e-12,5.48e-14,4.35e-14,9.59e-11,4.3e-13,7.49e-14,9.17e-14,2.38e-13,2.92e-14
18:17:33.21,2.97e-10,1.02e-12,4.16e-14,4.65e-14,9.58e-11,4.3e-13,7.56e-14,1.06e-13,2.52e-13,3.24e-14
18:17:40.71,2.97e-10,1.03e-12,6.39e-14,6.48e-14,9.58e-11,3.68e-13,4.97e-14,8.86e-14,2.44e-13,4.88e-14
18:17:48.21,2.98e-10,1.04e-12,4.39e-14,6.48e-14,9.58e-11,4.42e-13,6.24e-14,1.05e-13,2.31e-13,3.4e-14
18:17:55.71,2.98e-10,1e-12,4.39e-14,5.94e-14,9.59e-11,3.78e-13,5.53e-14,1.14e-13,2.4e-13,4.16e-14
18:18:03.21,2.97e-10,1e-12,6.92e-14,5.08e-14,9.58e-11,3.47e-13,5.87e-14,1.08e-13,2.36e-13,4.09e-14
18:18:10.71,2.97e-10,1.04e-12,4.79e-14,5.2e-14,9.58e-11,4.12e-13,5.4e-14,1.04e-13,2.35e-13,3.5e-14
